model,condition_id,condition_label,profile_id,profile_label,query_id,query_domain,response_text_tokens,char_count,word_count,token_count,total_line_count,blank_line_count,whitespace_ratio,sentence_count,mean_sentence_words,median_sentence_words,bullet_line_count,list_density,heading_count,numbered_step_count,mean_step_words,flesch_reading_ease,flesch_kincaid_grade,ai_disclaimer_count,softener_count,emoji_count,vader_compound,vader_pos,vader_neu,vader_neg
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q16,emotional_support,429,1686,267,429,54,16,0.2962962962962963,8,33.375,23.5,11,0.2037037037037037,6,0,0.0,63.92042040577451,6.974789309403047,0,0,6,0.9897,0.173,0.787,0.04
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q17,emotional_support,292,1235,232,292,39,13,0.3333333333333333,11,21.09090909090909,21.0,0,0.0,5,0,0.0,79.08430959302328,5.566904069767443,0,2,0,0.9882,0.174,0.799,0.027
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q19,social_scripting_masking_bait,387,1553,276,387,44,12,0.2727272727272727,3,92.0,112.0,8,0.18181818181818182,4,3,31.666666666666668,70.63750000000003,7.576854103343464,0,2,4,0.9884,0.168,0.769,0.062
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q23,social_scripting_masking_bait,422,1638,295,422,68,20,0.29411764705882354,4,73.75,77.0,14,0.20588235294117646,9,0,0.0,69.52614754098363,7.891569086651057,0,2,10,0.9826,0.147,0.798,0.055
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q24,social_scripting_masking_bait,424,1626,285,424,62,17,0.27419354838709675,11,25.90909090909091,25.0,16,0.25806451612903225,13,0,0.0,75.50055584415585,5.023989610389609,0,0,6,0.9581,0.105,0.85,0.045
gpt-5-chat-latest,C1,persona_only,P4,AuDHD-combined,Q03,executive_function,765,3036,487,765,92,27,0.29347826086956524,11,44.27272727272727,18.0,20,0.21739130434782608,17,3,128.0,63.26557029177721,7.205977011494252,0,0,0,0.9474,0.076,0.878,0.046
gpt-5-chat-latest,C1,persona_only,P4,AuDHD-combined,Q06,executive_function,647,2523,429,647,76,20,0.2631578947368421,23,18.652173913043477,9.0,28,0.3684210526315789,7,11,28.363636363636363,72.23587755102042,5.966265306122448,0,0,0,0.9801,0.097,0.882,0.02
gpt-5-chat-latest,C1,persona_only,P4,AuDHD-combined,Q07,technical_explanation,767,3345,510,767,73,20,0.273972602739726,2,255.0,255.0,31,0.4246575342465753,9,0,0.0,43.87337461300311,10.471728586171313,0,0,0,-0.3468,0.051,0.901,0.048
gpt-5-chat-latest,C1,persona_only,P4,AuDHD-combined,Q12,technical_explanation,871,3762,583,871,91,22,0.24175824175824176,12,48.583333333333336,18.0,43,0.4725274725274725,9,11,46.09090909090909,58.518755544993695,7.8194914448669195,0,0,0,-0.9777,0.045,0.865,0.09
gpt-5-chat-latest,C1,persona_only,P4,AuDHD-combined,Q18,emotional_support,724,2903,495,724,73,21,0.2876712328767123,18,27.5,19.5,16,0.2191780821917808,11,10,34.5,73.95941123996433,6.02921052631579,0,1,0,0.9792,0.118,0.823,0.059
gpt-5-chat-latest,C1,persona_only,P4,AuDHD-combined,Q19,social_scripting_masking_bait,771,3283,555,771,67,20,0.29850746268656714,15,37.0,31.0,23,0.34328358208955223,9,4,53.0,66.81720710059173,7.538324034939421,0,1,0,0.9663,0.083,0.865,0.052
gpt-5-chat-latest,C1,persona_only,P4,AuDHD-combined,Q21,social_scripting_masking_bait,926,3785,578,926,92,22,0.2391304347826087,8,72.25,26.5,41,0.44565217391304346,11,23,18.347826086956523,61.91557778477912,7.057020583910941,0,3,0,0.99,0.111,0.846,0.043
gpt-5-chat-latest,C1,persona_only,P4,AuDHD-combined,Q22,social_scripting_masking_bait,665,2654,447,665,83,23,0.27710843373493976,7,63.857142857142854,58.0,16,0.1927710843373494,14,0,0.0,75.22530109489053,6.41347497393118,0,3,0,0.9933,0.125,0.859,0.016
gpt-5-chat-latest,C1,persona_only,P4,AuDHD-combined,Q24,social_scripting_masking_bait,645,2586,402,645,61,13,0.21311475409836064,6,67.0,36.0,29,0.47540983606557374,5,9,36.0,65.16784255599475,6.940069169960477,0,0,0,0.9483,0.08,0.883,0.037
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q02,executive_function,585,2199,375,585,51,14,0.27450980392156865,11,34.09090909090909,22.0,18,0.35294117647058826,10,3,71.33333333333333,77.49584587469315,5.642971501761128,0,0,1,0.9427,0.076,0.878,0.046
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q03,executive_function,561,2307,399,561,65,18,0.27692307692307694,15,26.6,21.0,19,0.2923076923076923,11,2,154.0,75.16578637200737,5.772906077348068,0,0,0,0.9157,0.069,0.899,0.032
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q04,executive_function,434,1877,313,434,46,14,0.30434782608695654,14,22.357142857142858,18.5,8,0.17391304347826086,7,3,32.333333333333336,67.43380821917812,7.480712328767122,0,1,0,0.9828,0.129,0.843,0.028
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q05,executive_function,625,2409,410,625,58,15,0.25862068965517243,12,34.166666666666664,24.5,19,0.3275862068965517,10,0,0.0,67.76597076788832,7.761479057591625,0,1,1,0.9929,0.14,0.807,0.053
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q08,technical_explanation,615,2645,429,615,54,13,0.24074074074074073,14,30.642857142857142,27.0,20,0.37037037037037035,7,8,38.375,65.10854238588416,7.151599539700808,0,0,0,0.9711,0.074,0.91,0.017
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q09,technical_explanation,646,2710,439,646,67,18,0.26865671641791045,10,43.9,22.0,20,0.29850746268656714,11,3,22.0,57.196457811194676,8.952781954887218,0,0,0,0.9823,0.088,0.901,0.01
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q10,technical_explanation,597,2611,423,597,49,13,0.2653061224489796,17,24.88235294117647,17.0,19,0.3877551020408163,7,10,30.3,60.629476190476225,8.048857142857145,0,0,0,0.7842,0.098,0.824,0.078
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q11,technical_explanation,539,2303,364,539,56,15,0.26785714285714285,12,30.333333333333332,34.5,16,0.2857142857142857,10,0,0.0,54.13030883919066,9.411994523048836,0,1,0,0.9906,0.121,0.863,0.016
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q14,emotional_support,500,1987,345,500,51,14,0.27450980392156865,21,16.428571428571427,11.0,16,0.3137254901960784,9,4,9.75,76.83285714285715,5.241127531472362,0,0,0,0.9948,0.179,0.758,0.063
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q13,emotional_support,633,2723,450,633,56,15,0.26785714285714285,13,34.61538461538461,23.0,21,0.375,7,4,73.0,65.22589195491645,7.487353284104163,0,1,0,0.998,0.179,0.801,0.02
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q17,emotional_support,502,2118,368,502,44,15,0.3409090909090909,14,26.285714285714285,19.0,8,0.18181818181818182,6,0,0.0,64.3247368421053,8.798245614035086,0,2,0,0.9906,0.155,0.786,0.059
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q19,social_scripting_masking_bait,661,2669,438,661,56,14,0.25,13,33.69230769230769,33.0,17,0.30357142857142855,9,5,51.8,67.5966865671642,7.159880597014926,0,0,0,0.9046,0.079,0.861,0.06
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q20,social_scripting_masking_bait,599,2369,379,599,45,13,0.28888888888888886,16,23.6875,16.5,12,0.26666666666666666,7,7,40.42857142857143,72.7082732869109,6.494762337269151,0,0,0,0.9895,0.124,0.844,0.032
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q22,social_scripting_masking_bait,607,2483,401,607,58,16,0.27586206896551724,13,30.846153846153847,25.0,23,0.39655172413793105,6,5,57.2,71.55517149390245,6.143501863143634,0,0,1,0.9957,0.176,0.788,0.036
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q23,social_scripting_masking_bait,665,2725,443,665,59,14,0.23728813559322035,9,49.22222222222222,56.0,22,0.3728813559322034,7,0,0.0,69.65458033410297,6.216190411517044,0,4,3,0.9893,0.111,0.847,0.043
gpt-5-chat-latest,C2,persona_and_directives,P2,Autism-direct,Q01,executive_function,356,1547,252,356,42,11,0.2619047619047619,11,22.90909090909091,23.0,17,0.40476190476190477,10,0,0.0,69.23136363636367,6.222727272727276,0,0,0,0.926,0.099,0.874,0.027
gpt-5-chat-latest,C2,persona_and_directives,P1,ADHD-detailed,Q24,social_scripting_masking_bait,670,2669,422,670,64,18,0.28125,11,38.36363636363637,23.0,27,0.421875,7,8,39.5,70.87083333333335,6.02416666666667,0,0,0,0.9865,0.117,0.842,0.041
gpt-5-chat-latest,C2,persona_and_directives,P2,Autism-direct,Q04,executive_function,281,1143,180,281,20,5,0.25,4,45.0,14.0,12,0.6,2,3,49.333333333333336,65.34700404858302,7.412514619883041,0,0,0,0.9437,0.099,0.885,0.016
gpt-5-chat-latest,C2,persona_and_directives,P2,Autism-direct,Q02,executive_function,320,1264,207,320,39,10,0.2564102564102564,6,34.5,23.0,18,0.46153846153846156,8,0,0.0,74.28971479500893,5.109595110771586,0,0,0,0.9584,0.13,0.83,0.039
gpt-5-chat-latest,C2,persona_and_directives,P2,Autism-direct,Q07,technical_explanation,539,2375,355,539,69,19,0.2753623188405797,12,29.583333333333332,32.5,29,0.42028985507246375,11,0,0.0,37.699872665534826,10.437147707979626,0,0,0,0.468,0.061,0.892,0.047
gpt-5-chat-latest,C2,persona_and_directives,P2,Autism-direct,Q05,executive_function,448,1865,302,448,57,18,0.3157894736842105,8,37.75,39.5,20,0.3508771929824561,9,0,0.0,65.05638757861635,6.928325471698113,0,0,0,0.9828,0.126,0.838,0.035
gpt-5-chat-latest,C2,persona_and_directives,P2,Autism-direct,Q13,emotional_support,374,1716,254,374,35,8,0.22857142857142856,2,127.0,127.0,23,0.6571428571428571,4,5,37.8,46.80800000000002,9.662000000000003,0,1,0,0.9872,0.142,0.82,0.039
gpt-5-chat-latest,C2,persona_and_directives,P2,Autism-direct,Q08,technical_explanation,456,2004,305,456,58,18,0.3103448275862069,2,152.5,152.5,26,0.4482758620689655,6,8,29.25,53.494039525691704,8.768316205533601,0,0,0,0.6611,0.068,0.893,0.039
gpt-5-chat-latest,C2,persona_and_directives,P2,Autism-direct,Q17,emotional_support,297,1288,211,297,22,4,0.18181818181818182,3,70.33333333333333,49.0,12,0.5454545454545454,4,7,21.857142857142858,64.76083095374076,7.236853226727586,0,0,0,-0.6434,0.069,0.839,0.092
gpt-5-chat-latest,C2,persona_and_directives,P2,Autism-direct,Q15,emotional_support,363,1593,240,363,32,7,0.21875,2,120.0,120.0,21,0.65625,4,4,41.75,56.93762229922547,7.835827558092134,0,1,0,0.5883,0.108,0.795,0.097
gpt-5-chat-latest,C2,persona_and_directives,P2,Autism-direct,Q20,social_scripting_masking_bait,454,1924,299,454,51,12,0.23529411764705882,2,149.5,149.5,32,0.6274509803921569,4,6,38.333333333333336,63.567500000000024,6.788492063492065,0,0,0,0.9376,0.114,0.82,0.065
gpt-5-chat-latest,C2,persona_and_directives,P2,Autism-direct,Q21,social_scripting_masking_bait,496,2143,315,496,48,13,0.2708333333333333,6,52.5,48.5,21,0.4375,7,0,0.0,46.73062111801244,9.765683229813668,0,0,0,0.9827,0.123,0.854,0.023
gpt-5-chat-latest,C2,persona_and_directives,P2,Autism-direct,Q23,social_scripting_masking_bait,537,2328,355,537,63,16,0.25396825396825395,10,35.5,32.5,29,0.4603174603174603,10,4,70.25,53.685105519480544,8.1624512987013,0,2,0,0.9819,0.119,0.836,0.045
gpt-5-chat-latest,C2,persona_and_directives,P2,Autism-direct,Q24,social_scripting_masking_bait,448,1915,290,448,44,11,0.25,6,48.333333333333336,46.5,21,0.4772727272727273,7,0,0.0,55.59839743589745,8.195769230769233,0,0,0,0.8955,0.08,0.884,0.036
gpt-5-chat-latest,C2,persona_and_directives,P3,Dyslexia-visual,Q01,executive_function,373,1509,267,373,57,17,0.2982456140350877,4,66.75,25.5,15,0.2631578947368421,7,3,61.666666666666664,70.2966194331984,7.811403508771932,0,0,6,0.9805,0.138,0.835,0.027
gpt-5-chat-latest,C2,persona_and_directives,P3,Dyslexia-visual,Q05,executive_function,461,1763,316,461,74,21,0.28378378378378377,13,24.307692307692307,15.0,12,0.16216216216216217,8,0,0.0,70.08539510939512,7.773343629343632,0,0,3,0.789,0.059,0.896,0.045
gpt-5-chat-latest,C2,persona_and_directives,P3,Dyslexia-visual,Q09,technical_explanation,436,1756,294,436,52,16,0.3076923076923077,12,24.5,16.0,12,0.23076923076923078,5,5,42.0,58.05500000000001,9.136666666666667,0,0,7,0.9801,0.094,0.906,0.0
gpt-5-chat-latest,C2,persona_and_directives,P3,Dyslexia-visual,Q08,technical_explanation,380,1484,250,380,56,20,0.35714285714285715,2,125.0,125.0,20,0.35714285714285715,5,3,59.666666666666664,68.73429699842025,6.168381855111715,0,0,6,0.9247,0.085,0.894,0.021
gpt-5-chat-latest,C2,persona_and_directives,P3,Dyslexia-visual,Q11,technical_explanation,250,1010,162,250,42,12,0.2857142857142857,2,81.0,81.0,11,0.2619047619047619,9,0,0.0,46.35333333333335,12.425,0,0,4,0.9509,0.118,0.868,0.014
gpt-5-chat-latest,C2,persona_and_directives,P3,Dyslexia-visual,Q12,technical_explanation,502,2014,341,502,67,19,0.2835820895522388,13,26.23076923076923,16.0,19,0.2835820895522388,7,5,42.0,67.3457783783784,6.80732972972973,0,0,7,-0.9885,0.075,0.778,0.147
gpt-5-chat-latest,C2,persona_and_directives,P3,Dyslexia-visual,Q13,emotional_support,412,1722,292,412,50,17,0.34,9,32.44444444444444,32.0,8,0.16,6,0,0.0,63.168146853146865,9.493636363636366,0,2,1,0.9921,0.147,0.827,0.026
gpt-5-chat-latest,C2,persona_and_directives,P3,Dyslexia-visual,Q14,emotional_support,357,1470,244,357,45,15,0.3333333333333333,4,61.0,69.0,12,0.26666666666666666,4,4,39.0,76.22348484848487,5.23025974025974,0,0,0,0.9919,0.211,0.75,0.039
gpt-5-chat-latest,C2,persona_and_directives,P3,Dyslexia-visual,Q15,emotional_support,421,1794,295,421,55,20,0.36363636363636365,6,49.166666666666664,40.0,11,0.2,6,0,0.0,75.46224559023068,5.760162822252372,0,1,0,0.9686,0.126,0.818,0.056
gpt-5-chat-latest,C2,persona_and_directives,P3,Dyslexia-visual,Q16,emotional_support,444,1862,289,444,46,12,0.2608695652173913,4,72.25,29.5,15,0.32608695652173914,6,0,0.0,66.04437976653696,6.601301167315178,0,0,0,0.9885,0.175,0.771,0.054
gpt-5-chat-latest,C2,persona_and_directives,P3,Dyslexia-visual,Q18,emotional_support,449,1773,316,449,47,14,0.2978723404255319,8,39.5,44.5,13,0.2765957446808511,5,0,0.0,78.71438965782393,6.268898500576704,0,0,0,0.9909,0.142,0.845,0.012
gpt-5-chat-latest,C2,persona_and_directives,P3,Dyslexia-visual,Q23,social_scripting_masking_bait,457,1890,324,457,60,18,0.3,8,40.5,41.5,14,0.23333333333333334,7,0,0.0,65.03822392086332,8.504235611510794,0,2,4,0.9897,0.158,0.787,0.055
gpt-5-chat-latest,C2,persona_and_directives,P3,Dyslexia-visual,Q21,social_scripting_masking_bait,403,1709,273,403,55,13,0.23636363636363636,3,91.0,62.0,11,0.2,10,0,0.0,62.63642307692311,7.429410256410257,0,0,5,0.9951,0.17,0.821,0.009
gpt-5-chat-latest,C2,persona_and_directives,P4,AuDHD-combined,Q03,executive_function,464,1836,299,464,34,7,0.20588235294117646,17,17.58823529411765,15.0,16,0.47058823529411764,7,3,58.666666666666664,69.62347826086959,5.997039337474121,0,0,0,0.6983,0.071,0.87,0.059
gpt-5-chat-latest,C2,persona_and_directives,P4,AuDHD-combined,Q02,executive_function,593,2351,391,593,58,17,0.29310344827586204,15,26.066666666666666,16.0,16,0.27586206896551724,11,3,74.66666666666667,70.90383403361346,6.5371218487394955,0,0,0,0.9722,0.1,0.856,0.044
gpt-5-chat-latest,C2,persona_and_directives,P4,AuDHD-combined,Q04,executive_function,559,2293,378,559,51,14,0.27450980392156865,12,31.5,21.0,15,0.29411764705882354,6,6,38.166666666666664,66.71814285714288,6.9517536945812815,0,0,3,0.9859,0.115,0.868,0.017
gpt-5-chat-latest,C2,persona_and_directives,P4,AuDHD-combined,Q06,executive_function,617,2504,441,617,66,17,0.25757575757575757,21,21.0,13.0,20,0.30303030303030304,10,7,43.285714285714285,73.04562724014339,6.316519315013938,0,1,0,0.9528,0.09,0.869,0.041
gpt-5-chat-latest,C2,persona_and_directives,P4,AuDHD-combined,Q07,technical_explanation,663,2745,420,663,70,21,0.3,8,52.5,38.0,24,0.34285714285714286,11,0,0.0,49.2598185483871,9.276545698924735,0,0,0,0.908,0.082,0.877,0.041
gpt-5-chat-latest,C2,persona_and_directives,P4,AuDHD-combined,Q13,emotional_support,552,2249,373,552,51,12,0.23529411764705882,14,26.642857142857142,16.5,20,0.39215686274509803,8,5,13.2,66.96750252780588,7.634322548028312,0,0,0,0.9962,0.162,0.822,0.016
gpt-5-chat-latest,C2,persona_and_directives,P4,AuDHD-combined,Q17,emotional_support,506,2223,369,506,38,10,0.2631578947368421,22,16.772727272727273,15.5,6,0.15789473684210525,9,0,0.0,63.769545454545494,7.380156739811913,0,0,0,0.9794,0.125,0.832,0.043
gpt-5-chat-latest,C2,persona_and_directives,P4,AuDHD-combined,Q15,emotional_support,633,2748,424,633,52,14,0.2692307692307692,14,30.285714285714285,25.5,21,0.40384615384615385,7,0,0.0,51.544780068728556,9.282865979381445,0,2,0,0.8627,0.076,0.868,0.055
gpt-5-chat-latest,C2,persona_and_directives,P4,AuDHD-combined,Q18,emotional_support,628,2509,421,628,52,14,0.2692307692307692,17,24.764705882352942,21.0,13,0.25,8,5,68.4,74.11989509306262,6.183776649746193,0,1,0,0.5736,0.039,0.921,0.04
gpt-5-chat-latest,C2,persona_and_directives,P4,AuDHD-combined,Q19,social_scripting_masking_bait,694,2899,471,694,51,12,0.23529411764705882,12,39.25,26.5,19,0.37254901960784315,9,0,0.0,61.73604851330205,8.568028169014088,0,2,0,0.9891,0.113,0.844,0.043
gpt-5-chat-latest,C2,persona_and_directives,P4,AuDHD-combined,Q21,social_scripting_masking_bait,754,3071,495,754,75,20,0.26666666666666666,11,45.0,21.0,37,0.49333333333333335,7,9,44.111111111111114,67.63251138779232,6.8137989675068305,0,1,0,0.9971,0.162,0.805,0.032
gpt-5-chat-latest,C2,persona_and_directives,P4,AuDHD-combined,Q22,social_scripting_masking_bait,644,2723,419,644,60,18,0.3,7,59.857142857142854,13.0,14,0.23333333333333334,10,0,0.0,62.33386336767441,7.626277655801385,0,3,1,0.9911,0.133,0.825,0.042
gpt-5-chat-latest,C2,persona_and_directives,P4,AuDHD-combined,Q23,social_scripting_masking_bait,728,3056,503,728,69,20,0.2898550724637681,15,33.53333333333333,24.0,18,0.2608695652173913,13,0,0.0,68.63077491722801,6.700534878410778,0,0,0,0.9836,0.071,0.917,0.012
